sensor_id,date_time,road_id,volume,avg_speed,source_system,ingest_batch_id,extracted_at_utc,record_hash,date
105,2026-03-04 23:49:43+00:00,R0000,18,79.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,3a5f7d0bb0a88222,2026-03-04
62,2026-03-04 16:16:09+00:00,R0000,17,80.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,7acfd5bfcb939d2f,2026-03-04
20,2026-03-04 17:10:55+00:00,R0000,19,86.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,740e0d290b692fae,2026-03-04
8,2026-03-04 19:13:59+00:00,R0000,18,83.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,cc444a3bf50ceef8,2026-03-04
214,2026-02-03 21:58:39+00:00,R0001,16,83.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,3aa0c93b26c1be6a,2026-02-03
254,2026-02-03 04:39:58+00:00,R0001,16,74.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,6d3d31af6655128b,2026-02-03
114,2026-02-03 17:15:52+00:00,R0001,6,83.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,4424769c9c622849,2026-02-03
202,2026-02-03 07:08:19+00:00,R0001,15,69.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,57c8f7ee3a0f8d55,2026-02-03
318,2026-02-03 19:18:36+00:00,R0001,21,91.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,098917f2e5a51520,2026-02-03
67,2026-02-03 17:44:17+00:00,R0001,23,92.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,37e86a9af08adf7d,2026-02-03
292,2026-02-03 02:06:35+00:00,R0001,12,79.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,269799588fb2d9ec,2026-02-03
150,2026-02-04 00:19:32+00:00,R0001,15,79.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,0b405ec844462562,2026-02-04
185,2026-02-04 07:47:25+00:00,R0001,16,78.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,aca7580fa60ecab7,2026-02-04
228,2026-02-04 15:45:53+00:00,R0001,13,81.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,8c65c388c57b25c4,2026-02-04
202,2026-02-04 07:43:01+00:00,R0001,9,67.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,d8c0c30738708444,2026-02-04
10,2026-02-04 13:56:10+00:00,R0001,23,61.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,e8d04f45c81f60fc,2026-02-04
142,2026-02-04 06:13:10+00:00,R0001,24,91.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,73226ddef71ae3b0,2026-02-04
210,2026-02-04 14:23:54+00:00,R0001,19,86.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,fc3a54628d486a04,2026-02-04
242,2026-02-05 08:59:16+00:00,R0001,14,61.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,308f6a69ec570b28,2026-02-05
87,2026-02-05 17:03:16+00:00,R0001,21,93.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,50b45b21ebd17184,2026-02-05
21,2026-02-05 17:11:20+00:00,R0001,21,74.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,88dd8f6954d686a6,2026-02-05
281,2026-02-05 11:37:01+00:00,R0001,12,80.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,4fcc29fdb3855ca4,2026-02-05
29,2026-02-05 09:56:20+00:00,R0001,15,69.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,953e237ead5bf4a4,2026-02-05
29,2026-02-05 16:01:45+00:00,R0001,21,60.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,db7f7c4b677bd4ec,2026-02-05
312,2026-02-06 19:14:37+00:00,R0001,13,72.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,63977fa786e2f465,2026-02-06
85,2026-02-06 15:11:49+00:00,R0001,19,83.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,d0043471dbf43a5f,2026-02-06
248,2026-02-06 18:55:39+00:00,R0001,19,95.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,102111e08a3e9b83,2026-02-06
130,2026-02-06 16:48:27+00:00,R0001,19,88.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,e05a46d3f28a96ca,2026-02-06
28,2026-02-06 05:27:12+00:00,R0001,17,78.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,424d73547fb011d3,2026-02-06
174,2026-02-07 15:02:12+00:00,R0001,16,92.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,c692f66cc1587aa5,2026-02-07
270,2026-02-07 05:28:12+00:00,R0001,21,101.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,cd11d137286e602a,2026-02-07
232,2026-02-07 08:32:47+00:00,R0001,13,102.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,64a48139cc6ca659,2026-02-07
95,2026-02-07 17:33:03+00:00,R0001,16,86.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,9d6dd9dd5531dcfb,2026-02-07
136,2026-02-07 17:35:09+00:00,R0001,21,91.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,2403fa4c35142b13,2026-02-07
57,2026-02-08 15:52:52+00:00,R0001,17,73.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,7f02b78373fb48c0,2026-02-08
175,2026-02-08 21:20:39+00:00,R0001,13,81.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,5b8f578953c20d3d,2026-02-08
304,2026-02-08 08:35:52+00:00,R0001,17,78.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,defb60c53c97735f,2026-02-08
334,2026-02-08 06:14:20+00:00,R0001,18,78.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,5d1883005f4b5557,2026-02-08
77,2026-02-08 20:28:52+00:00,R0001,12,86.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,68cee554e41930f1,2026-02-08
55,2026-02-08 12:05:47+00:00,R0001,23,75.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,f1ef53162e0150e8,2026-02-08
199,2026-02-09 18:54:43+00:00,R0001,17,73.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,54a1ca648091b956,2026-02-09
105,2026-02-09 20:20:45+00:00,R0001,14,75.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,7541d6cca7fd6de9,2026-02-09
136,2026-02-09 11:23:33+00:00,R0001,11,79.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,fc470e23171aaed8,2026-02-09
152,2026-02-09 17:59:03+00:00,R0001,16,69.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,4af816cc10c5d078,2026-02-09
95,2026-02-09 10:16:09+00:00,R0001,18,88.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,3ed61a694685a6cb,2026-02-09
28,2026-02-09 10:46:47+00:00,R0001,25,88.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,d6d8ec7160a73079,2026-02-09
18,2026-02-09 08:45:08+00:00,R0001,9,82.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,3bb42ab512f4b8af,2026-02-09
1,2026-02-10 11:32:39+00:00,R0001,16,80.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,0fdec3e95ce047ba,2026-02-10
302,2026-02-10 08:10:02+00:00,R0001,15,84.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,a24aca26dd9654c6,2026-02-10
241,2026-02-10 17:16:14+00:00,R0001,15,102.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,148701c1ee076d2a,2026-02-10
293,2026-02-10 21:07:49+00:00,R0001,11,63.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,00a5c873283f445a,2026-02-10
176,2026-02-10 19:38:04+00:00,R0001,21,77.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,6eefb3b656783c30,2026-02-10
32,2026-02-10 13:41:02+00:00,R0001,20,88.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,abb4654914e795ce,2026-02-10
113,2026-02-11 09:58:46+00:00,R0001,21,80.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,c567ea4e52054be1,2026-02-11
294,2026-02-11 18:32:32+00:00,R0001,17,99.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,2642665aac7e358a,2026-02-11
22,2026-02-11 00:49:30+00:00,R0001,16,89.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,5b1a362ba08debd5,2026-02-11
80,2026-02-11 15:46:17+00:00,R0001,12,90.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,75590a884f515f83,2026-02-11
177,2026-02-11 11:45:52+00:00,R0001,22,91.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,e273f06ff4e54aa1,2026-02-11
224,2026-02-11 18:38:31+00:00,R0001,16,85.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,6d99a8eb2e7bf07d,2026-02-11
60,2026-02-12 15:59:47+00:00,R0001,17,98.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,8d6255f9a2672c3a,2026-02-12
342,2026-02-12 19:37:51+00:00,R0001,14,89.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,56ccb8dd908f688a,2026-02-12
301,2026-02-12 14:35:07+00:00,R0001,21,109.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,4dbf0dd58239b087,2026-02-12
197,2026-02-12 07:55:34+00:00,R0001,19,96.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,b072086a15f789ee,2026-02-12
273,2026-02-12 23:53:26+00:00,R0001,12,97.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,55961bf420f6b9e1,2026-02-12
183,2026-02-12 10:34:04+00:00,R0001,21,74.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,c49ae287aa0f11b8,2026-02-12
73,2026-02-13 16:47:43+00:00,R0001,13,80.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,4385ccfe8f532f5d,2026-02-13
130,2026-02-13 08:46:32+00:00,R0001,10,82.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,9ad01c4a9894dcc4,2026-02-13
317,2026-02-13 20:40:05+00:00,R0001,13,87.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,cce4e761f4617cdd,2026-02-13
164,2026-02-13 14:25:59+00:00,R0001,15,82.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,9667581cd8b3b2a3,2026-02-13
174,2026-02-13 14:04:34+00:00,R0001,22,89.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,3a0526e8d9b69c51,2026-02-13
299,2026-02-14 23:36:41+00:00,R0001,14,85.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,89c005a9595a3f00,2026-02-14
144,2026-02-14 21:17:12+00:00,R0001,15,71.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,4cc6fcc4b87f400a,2026-02-14
305,2026-02-14 14:09:44+00:00,R0001,12,95.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,66583fbf59b02159,2026-02-14
75,2026-02-14 01:03:27+00:00,R0001,21,73.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,8d11064aaa90ac6e,2026-02-14
16,2026-02-14 08:04:28+00:00,R0001,15,89.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,3c69e460d6834584,2026-02-14
80,2026-02-15 16:23:37+00:00,R0001,16,84.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,4b312da166bb42ac,2026-02-15
193,2026-02-15 09:34:35+00:00,R0001,13,100.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,30b5faa0702f33ad,2026-02-15
13,2026-02-15 04:02:40+00:00,R0001,18,90.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,e11b39baebeb23be,2026-02-15
49,2026-02-15 18:56:13+00:00,R0001,18,85.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,bcab0635fa574dbd,2026-02-15
115,2026-02-15 19:41:07+00:00,R0001,16,78.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,952f20df54a9b642,2026-02-15
148,2026-02-15 05:50:03+00:00,R0001,18,80.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,19e8a3d983cad10b,2026-02-15
332,2026-02-15 19:37:27+00:00,R0001,16,96.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,b2741c3d64ffb411,2026-02-15
316,2026-02-16 07:55:32+00:00,R0001,17,87.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,ec53697edc0b5513,2026-02-16
258,2026-02-16 07:43:08+00:00,R0001,15,72.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,80a913c3697ffdcf,2026-02-16
177,2026-02-16 22:27:19+00:00,R0001,11,104.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,c9c6ce74c6a601eb,2026-02-16
311,2026-02-16 08:17:33+00:00,R0001,18,96.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,2adb35d6cdfebbfa,2026-02-16
39,2026-02-16 17:12:31+00:00,R0001,19,82.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,d7a2846641e09c17,2026-02-16
19,2026-02-17 19:55:51+00:00,R0001,11,76.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,002eba5c04c2bf08,2026-02-17
33,2026-02-17 20:47:28+00:00,R0001,25,78.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,42e366680798494f,2026-02-17
271,2026-02-17 20:44:17+00:00,R0001,20,76.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,f6d1c6464858cc96,2026-02-17
182,2026-02-17 12:22:57+00:00,R0001,15,76.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,7cab55ccc043e7a1,2026-02-17
224,2026-02-17 10:34:27+00:00,R0001,17,78.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,0720ff39ff77aa4a,2026-02-17
233,2026-02-18 11:41:46+00:00,R0001,18,96.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,84d39b54ce863f86,2026-02-18
246,2026-02-18 20:35:18+00:00,R0001,15,89.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,3c79e4ddd8145448,2026-02-18
77,2026-02-18 19:14:12+00:00,R0001,15,71.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,4009e77bd44ae778,2026-02-18
78,2026-02-18 01:39:07+00:00,R0001,17,102.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,b0d6141110e2bf10,2026-02-18
345,2026-02-18 23:23:38+00:00,R0001,14,85.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,5466f10fbdf14e65,2026-02-18
308,2026-02-19 09:47:50+00:00,R0001,19,84.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,93f1f359910b7465,2026-02-19
337,2026-02-19 18:00:03+00:00,R0001,17,85.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,299f3bbbb94d0969,2026-02-19
311,2026-02-19 19:55:37+00:00,R0001,20,59.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,6c0e6276401ea80f,2026-02-19
191,2026-02-19 18:14:31+00:00,R0001,11,74.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,d06905e28e3ce065,2026-02-19
200,2026-02-19 14:05:56+00:00,R0001,12,74.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,60e7156e2dcc2e98,2026-02-19
139,2026-02-19 16:14:45+00:00,R0001,19,89.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,14b924593a2fc560,2026-02-19
71,2026-02-19 13:47:32+00:00,R0001,16,95.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,b3d17335bd99ffcc,2026-02-19
143,2026-02-20 12:57:23+00:00,R0001,20,96.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,1a7c3813d27ac0c1,2026-02-20
258,2026-02-20 14:28:18+00:00,R0001,17,94.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,a88fafba3ccd4200,2026-02-20
39,2026-02-20 08:15:23+00:00,R0001,15,85.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,56694c5ea0d0314a,2026-02-20
144,2026-02-20 16:19:10+00:00,R0001,15,82.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,fc67e819abe1c19a,2026-02-20
154,2026-02-20 15:07:49+00:00,R0001,12,85.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,7658919f2607ea87,2026-02-20
330,2026-02-20 06:08:46+00:00,R0001,21,81.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,9548090f4d98c08d,2026-02-20
347,2026-02-21 03:50:43+00:00,R0001,11,89.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,d277725fea990015,2026-02-21
188,2026-02-21 22:22:57+00:00,R0001,13,91.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,03cf9379d577ebfd,2026-02-21
232,2026-02-21 16:52:45+00:00,R0001,19,70.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,df0198bd67ed8281,2026-02-21
11,2026-02-21 15:57:01+00:00,R0001,16,77.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,cd8440325854602a,2026-02-21
234,2026-02-21 15:45:30+00:00,R0001,16,84.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,e5c706f55b74884a,2026-02-21
54,2026-02-22 18:38:42+00:00,R0001,20,84.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,1928c9578c8bdfc2,2026-02-22
298,2026-02-22 17:01:44+00:00,R0001,12,86.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,9524ab3a6caf113a,2026-02-22
194,2026-02-22 10:24:22+00:00,R0001,16,77.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,c428a30b5d8661b1,2026-02-22
133,2026-02-22 07:35:51+00:00,R0001,17,86.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,b2e432b3b790ab91,2026-02-22
234,2026-02-22 08:43:16+00:00,R0001,13,94.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,7e74e7e42e95fd56,2026-02-22
175,2026-02-22 08:01:56+00:00,R0001,15,84.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,630eacadce607ae8,2026-02-22
112,2026-02-23 19:58:00+00:00,R0001,9,81.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,7b4ca445da09e806,2026-02-23
85,2026-02-23 23:23:11+00:00,R0001,15,92.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,131d7932ee82b06e,2026-02-23
184,2026-02-23 20:31:12+00:00,R0001,9,93.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,efd0f025715dbfdb,2026-02-23
245,2026-02-23 04:35:45+00:00,R0001,19,84.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,bee5aaea987f7c99,2026-02-23
147,2026-02-23 07:28:33+00:00,R0001,14,113.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,ebcdf9acbaac0d99,2026-02-23
98,2026-02-23 14:33:26+00:00,R0001,21,95.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,dca065a067e63aa6,2026-02-23
179,2026-02-23 07:25:13+00:00,R0001,19,85.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,48b46818f70dce07,2026-02-23
200,2026-02-24 10:19:56+00:00,R0001,20,80.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,879e4cd5ba25bd02,2026-02-24
343,2026-02-24 21:54:08+00:00,R0001,16,74.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,7a644f20dbc69d5d,2026-02-24
191,2026-02-24 20:31:30+00:00,R0001,10,80.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,a0e6c0f9e9cacf7d,2026-02-24
88,2026-02-24 10:36:24+00:00,R0001,24,61.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,8ccc7c0dcea8a9a2,2026-02-24
117,2026-02-24 13:32:06+00:00,R0001,12,77.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,4c8542ec45297132,2026-02-24
89,2026-02-24 17:00:52+00:00,R0001,13,70.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,68f8d187aed6c4da,2026-02-24
257,2026-02-24 17:49:01+00:00,R0001,14,86.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,8dfbf1a03cfb0685,2026-02-24
142,2026-02-25 17:56:30+00:00,R0001,11,79.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,e0165de6cef72948,2026-02-25
58,2026-02-25 17:28:35+00:00,R0001,23,85.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,aa9d6ab8de33debd,2026-02-25
112,2026-02-25 20:10:13+00:00,R0001,17,72.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,fc98ae232c610851,2026-02-25
31,2026-02-25 19:23:31+00:00,R0001,11,80.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,aa88c0ebed92507b,2026-02-25
260,2026-02-25 15:19:04+00:00,R0001,21,79.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,2bd2cbcee3c514b9,2026-02-25
229,2026-02-25 09:37:54+00:00,R0001,13,97.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,01ed5485bf3415e3,2026-02-25
319,2026-02-26 20:49:26+00:00,R0001,16,106.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,97827a73ffad2c0f,2026-02-26
223,2026-02-26 09:39:40+00:00,R0001,17,87.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,8887b831a02552e2,2026-02-26
144,2026-02-26 07:18:49+00:00,R0001,11,82.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,f5b05433abb2560f,2026-02-26
37,2026-02-26 15:23:41+00:00,R0001,20,91.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,e189543a6dd622c5,2026-02-26
131,2026-02-26 14:06:15+00:00,R0001,11,88.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,dd784e0b12da8517,2026-02-26
54,2026-02-26 04:17:04+00:00,R0001,17,84.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,194e53a3932d6f5e,2026-02-26
158,2026-02-27 17:32:08+00:00,R0001,8,85.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,be7d8353d67f566d,2026-02-27
85,2026-02-27 21:09:53+00:00,R0001,13,83.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,db1febf5ba0a6c52,2026-02-27
137,2026-02-27 20:57:16+00:00,R0001,14,83.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,f5b51285356edb8d,2026-02-27
250,2026-02-27 16:01:30+00:00,R0001,17,87.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,88a81736a0b939a5,2026-02-27
119,2026-02-27 19:04:47+00:00,R0001,17,86.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,394cf4d4432eb2f8,2026-02-27
159,2026-02-27 11:55:03+00:00,R0001,22,96.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,66616e3f8df72bd6,2026-02-27
335,2026-02-28 07:26:02+00:00,R0001,15,106.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,6f11582e8c8ce580,2026-02-28
13,2026-02-28 09:20:04+00:00,R0001,11,80.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,0f6df1464bf9e860,2026-02-28
345,2026-02-28 09:22:44+00:00,R0001,16,71.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,ce99c7d081bc6626,2026-02-28
13,2026-02-28 09:34:53+00:00,R0001,17,93.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,30e39fc18e33c11b,2026-02-28
340,2026-02-28 15:35:59+00:00,R0001,15,81.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,e125c3017bc58775,2026-02-28
33,2026-02-28 12:16:59+00:00,R0001,18,74.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,c6968fe864c81388,2026-02-28
78,2026-03-01 19:25:41+00:00,R0001,18,95.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,8541e962a300cd0e,2026-03-01
336,2026-03-01 09:39:56+00:00,R0001,13,93.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,4b85453d6e9c06fa,2026-03-01
225,2026-03-01 15:16:29+00:00,R0001,18,94.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,46467dd97324fb2a,2026-03-01
47,2026-03-01 07:25:23+00:00,R0001,12,105.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,5e4747d6e270ad52,2026-03-01
321,2026-03-01 22:07:16+00:00,R0001,23,107.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,e774d4e8410a2425,2026-03-01
342,2026-03-01 17:32:30+00:00,R0001,20,98.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,932c10f944b74112,2026-03-01
88,2026-03-02 15:47:48+00:00,R0001,14,107.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,76f709a5eaeef0f3,2026-03-02
316,2026-03-02 13:12:33+00:00,R0001,18,85.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,879da6f84d8ccd93,2026-03-02
22,2026-03-02 12:47:36+00:00,R0001,23,95.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,a05e0b827dffd0c9,2026-03-02
55,2026-03-02 14:46:51+00:00,R0001,15,84.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,e6b02aa32f45bef8,2026-03-02
129,2026-03-02 07:31:18+00:00,R0001,12,101.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,3fba0b64fbd75cad,2026-03-02
