violation_id,date_time,road_id,violation_type,fine_amount,driver_age_band,source_system,ingest_batch_id,extracted_at_utc,record_hash,date
V0000156,2026-03-03 08:04:42+00:00,R0014,Speeding,507,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,0622aa7e2212f9fc,2026-03-03
V0000157,2026-02-25 11:55:34+00:00,R0006,Speeding,755,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,79d9a76ccb1ae30f,2026-02-25
V0000158,2026-02-19 19:51:11+00:00,R0017,Speeding,758,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,5a14b95e41674cd0,2026-02-19
V0000159,2026-02-10 05:44:49+00:00,R0017,RedLight,753,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,52882c2f0f9eee82,2026-02-10
V0000160,2026-02-11 20:09:35+00:00,R0016,UnsafeLaneChange,370,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,56a89c0ceed63eaf,2026-02-11
V0000161,2026-02-08 17:56:30+00:00,R0014,UnsafeLaneChange,369,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,4b974d205c3706cb,2026-02-08
V0000162,2026-02-08 08:16:08+00:00,R0021,Speeding,440,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,97c85f60cb739402,2026-02-08
V0000163,2026-02-25 13:45:12+00:00,R0022,PhoneUse,257,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,90c30333f1c75edb,2026-02-25
V0000164,2026-02-10 06:46:46+00:00,R0006,Speeding,611,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,a97c0c539e10283b,2026-02-10
V0000165,2026-03-01 15:55:09+00:00,R0002,Speeding,548,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,83f4e50f0f8e7cb4,2026-03-01
V0000166,2026-03-02 15:27:48+00:00,R0013,Speeding,702,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,3a77cab921a13000,2026-03-02
V0000167,2026-02-04 18:27:54+00:00,R0017,RedLight,1271,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,b5c87150fa4f79c2,2026-02-04
V0000168,2026-02-04 08:32:13+00:00,R0019,Speeding,646,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,35a12b651753a240,2026-02-04
V0000169,2026-02-16 18:46:57+00:00,R0013,Seatbelt,176,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,7fc687f758c60a14,2026-02-16
V0000170,2026-02-12 07:30:03+00:00,R0020,Speeding,640,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,0bf29d1958e387fc,2026-02-12
V0000171,2026-02-21 18:05:26+00:00,R0021,UnsafeLaneChange,417,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,1c57e79b00b2e4e7,2026-02-21
V0000172,2026-02-13 18:48:06+00:00,R0003,RedLight,1062,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,9377799b11b2c722,2026-02-13
V0000173,2026-03-01 12:11:55+00:00,R0015,Speeding,553,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,4ac3979ebadacd12,2026-03-01
V0000174,2026-02-27 05:15:37+00:00,R0022,Seatbelt,201,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,f6399c43ed92385b,2026-02-27
V0000175,2026-02-15 16:51:15+00:00,R0003,RedLight,678,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,470b42dc3afcc113,2026-02-15
V0000176,2026-03-02 19:23:07+00:00,R0006,Speeding,418,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,6b13ab1f05c01547,2026-03-02
V0000177,2026-02-07 09:09:52+00:00,R0014,RedLight,1173,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,5ad1f5838726e22d,2026-02-07
V0000178,2026-02-08 18:15:56+00:00,R0006,Speeding,681,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,eda436cb9290823e,2026-02-08
V0000179,2026-02-10 13:42:48+00:00,R0002,Speeding,658,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,d0db19282cb8270f,2026-02-10
V0000180,2026-02-26 06:32:31+00:00,R0011,UnsafeLaneChange,445,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,428039debfce267e,2026-02-26
V0000181,2026-02-08 17:27:37+00:00,R0002,Speeding,523,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,817188a14722a8fd,2026-02-08
V0000182,2026-02-06 06:25:00+00:00,R0016,Seatbelt,254,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,effff83a2875a2e4,2026-02-06
V0000183,2026-02-10 11:14:58+00:00,R0001,RedLight,748,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,b86a933ec1ac4800,2026-02-10
V0000184,2026-02-15 08:32:15+00:00,R0017,Speeding,736,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,446e243a7d5fae65,2026-02-15
V0000185,2026-02-28 10:31:51+00:00,R0021,UnsafeLaneChange,494,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,c8717daa20889ad6,2026-02-28
V0000186,2026-02-05 16:52:13+00:00,R0008,Seatbelt,229,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,7e215af8b204bd1e,2026-02-05
V0000187,2026-02-13 18:51:49+00:00,R0011,Speeding,439,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,74c86748bc704484,2026-02-13
V0000188,2026-02-23 05:49:10+00:00,R0015,UnsafeLaneChange,600,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,77c506cdc28e633e,2026-02-23
V0000189,2026-02-16 14:36:12+00:00,R0013,RedLight,983,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,d7c2944018647526,2026-02-16
V0000190,2026-02-14 16:54:47+00:00,R0008,Seatbelt,136,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,489cceca98b06215,2026-02-14
V0000191,2026-02-04 09:34:54+00:00,R0000,PhoneUse,389,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,1ac561f65192fe76,2026-02-04
V0000192,2026-02-19 00:55:33+00:00,R0019,Speeding,600,60+,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,9a86288126e0a962,2026-02-19
V0000193,2026-03-02 06:53:31+00:00,R0001,Speeding,486,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,c12a5e69348364e5,2026-03-02
V0000194,2026-02-07 10:19:06+00:00,R0016,Speeding,512,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,3e9eb8d5f6a7332b,2026-02-07
V0000195,2026-02-19 08:24:02+00:00,R0004,Speeding,861,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,67b9ab2d2680b6cd,2026-02-19
V0000196,2026-02-21 17:30:49+00:00,R0011,Speeding,852,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,4df7af1d1020a8a5,2026-02-21
V0000197,2026-02-27 09:15:55+00:00,R0008,Seatbelt,227,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,f0043eb5ae5b41f2,2026-02-27
V0000198,2026-02-14 19:19:25+00:00,R0005,PhoneUse,360,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,85ed2b8a623edc39,2026-02-14
V0000199,2026-02-19 21:42:12+00:00,R0006,RedLight,835,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,d25a1012971a3246,2026-02-19
V0000200,2026-02-21 14:33:17+00:00,R0015,Seatbelt,287,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,1fe9ef2a27a9699a,2026-02-21
V0000201,2026-02-04 08:19:33+00:00,R0015,Speeding,627,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,29251b8311e0642b,2026-02-04
V0000202,2026-03-01 19:01:38+00:00,R0015,Speeding,594,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,590b532b4cee22c5,2026-03-01
V0000203,2026-02-07 10:21:07+00:00,R0011,RedLight,1075,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,9ebdb86a4650b64d,2026-02-07
V0000204,2026-02-25 06:34:13+00:00,R0015,UnsafeLaneChange,373,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,7b89935bdd8401cc,2026-02-25
V0000205,2026-02-28 22:26:39+00:00,R0021,RedLight,874,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,469fb33fd735e667,2026-02-28
V0000206,2026-02-05 19:41:59+00:00,R0010,Speeding,601,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,a7e4694cbf8df692,2026-02-05
V0000207,2026-03-02 08:38:15+00:00,R0023,Speeding,808,<18,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,f2d8ca0558fbe3de,2026-03-02
V0000208,2026-02-23 19:47:14+00:00,R0015,Speeding,497,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,093bf7be226aa92c,2026-02-23
V0000209,2026-02-25 12:17:45+00:00,R0005,UnsafeLaneChange,503,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,af8930c4ae30334b,2026-02-25
V0000210,2026-02-26 14:01:23+00:00,R0001,PhoneUse,264,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,dd8746549a39dd7d,2026-02-26
V0000211,2026-02-09 14:44:20+00:00,R0004,RedLight,934,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,95e8ba2dd9bdd265,2026-02-09
V0000212,2026-02-20 00:07:28+00:00,R0011,UnsafeLaneChange,418,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,33b28fb6f5e9286d,2026-02-20
V0000213,2026-02-26 13:11:57+00:00,R0010,PhoneUse,291,60+,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,ea59f82882982ec7,2026-02-26
V0000214,2026-02-10 20:39:33+00:00,R0014,Speeding,498,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,aa55bb9e03dcc60a,2026-02-10
V0000215,2026-02-21 10:02:33+00:00,R0010,Speeding,605,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,8f526b073b8209ae,2026-02-21
V0000216,2026-03-04 18:36:24+00:00,R0004,UnsafeLaneChange,401,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,1e621101fc96f4bb,2026-03-04
V0000217,2026-02-11 10:03:13+00:00,R0010,Speeding,485,60+,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,54ca0c1fd204e3d1,2026-02-11
V0000218,2026-02-10 05:33:16+00:00,R0012,Seatbelt,185,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,641d4818cdd4c51d,2026-02-10
V0000219,2026-02-03 11:15:54+00:00,R0002,Speeding,436,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,227030e38aa7ed62,2026-02-03
V0000220,2026-02-03 15:34:13+00:00,R0010,PhoneUse,358,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,f63201a8e7c46807,2026-02-03
V0000221,2026-02-08 07:11:21+00:00,R0006,UnsafeLaneChange,426,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,530dcb902e854ff8,2026-02-08
V0000222,2026-02-18 17:19:20+00:00,R0023,UnsafeLaneChange,340,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,c27bc5f1ed68ce3a,2026-02-18
V0000223,2026-02-18 13:58:58+00:00,R0005,PhoneUse,263,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,d817377835edbcd5,2026-02-18
V0000224,2026-02-10 17:32:34+00:00,R0020,PhoneUse,301,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,44840d12c83c2606,2026-02-10
V0000225,2026-02-06 21:27:52+00:00,R0008,Speeding,680,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,624066b5dfb88437,2026-02-06
V0000226,2026-02-06 10:34:11+00:00,R0008,Speeding,549,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,9e5cfced655fe6c8,2026-02-06
V0000227,2026-03-04 21:56:10+00:00,R0011,Seatbelt,278,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,f417a46083872510,2026-03-04
V0000228,2026-02-04 23:56:20+00:00,R0000,Speeding,760,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,8e5d9e7edf14904a,2026-02-04
V0000229,2026-02-27 16:13:38+00:00,R0004,UnsafeLaneChange,435,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,352185b0b0de1ff9,2026-02-27
V0000230,2026-02-11 08:44:01+00:00,R0015,Speeding,476,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,47ff1226939d65b6,2026-02-11
V0000231,2026-02-26 08:34:47+00:00,R0004,PhoneUse,334,<18,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,6fcd1823abad4d4a,2026-02-26
V0000232,2026-02-11 14:12:51+00:00,R0021,PhoneUse,393,60+,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,acc28d6bfb7a44a7,2026-02-11
V0000233,2026-02-10 18:09:09+00:00,R0006,PhoneUse,427,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,9cd38b0f19ad94b9,2026-02-10
V0000234,2026-02-15 21:28:30+00:00,R0005,Seatbelt,274,<18,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,954d74bf7c9f6b93,2026-02-15
V0000235,2026-02-09 16:50:15+00:00,R0019,PhoneUse,236,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,9eaca6a916386ea1,2026-02-09
V0000236,2026-03-04 10:33:43+00:00,R0003,Speeding,709,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,8c3b15c9d0e14e18,2026-03-04
V0000237,2026-02-13 13:28:38+00:00,R0003,PhoneUse,291,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,ebad8b659f53f84f,2026-02-13
V0000238,2026-02-07 10:20:21+00:00,R0006,Seatbelt,204,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,41704344421ab8ef,2026-02-07
V0000239,2026-03-03 23:27:56+00:00,R0014,Seatbelt,252,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,6c0c241c49dee8b3,2026-03-03
V0000240,2026-02-22 13:02:48+00:00,R0011,Speeding,627,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,af2a45a6efff8f30,2026-02-22
V0000241,2026-02-22 00:13:39+00:00,R0020,Seatbelt,199,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,40cdc1d674b1bd64,2026-02-22
V0000242,2026-02-06 19:05:28+00:00,R0000,Speeding,455,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,2155cda46d37c22e,2026-02-06
V0000243,2026-02-26 14:50:15+00:00,R0002,Seatbelt,219,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,d77ab75f90f315d9,2026-02-26
V0000244,2026-03-01 11:54:35+00:00,R0012,Speeding,437,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,e990a36697584d7d,2026-03-01
V0000245,2026-02-11 18:05:02+00:00,R0011,Speeding,583,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,91c00947d3a1fede,2026-02-11
V0000246,2026-02-21 08:28:25+00:00,R0003,PhoneUse,387,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,78504da6e90b281b,2026-02-21
V0000247,2026-02-06 00:09:53+00:00,R0001,Speeding,565,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,18b97812558b6e66,2026-02-06
V0000248,2026-03-03 20:09:46+00:00,R0001,Speeding,629,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,76b19bf60be3f3c8,2026-03-03
V0000249,2026-02-24 18:04:28+00:00,R0011,Speeding,673,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,7ec171c6eb88be3f,2026-02-24
V0000250,2026-03-01 11:02:30+00:00,R0007,Speeding,601,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,51d6ac562efd4f52,2026-03-01
V0000251,2026-02-24 15:07:34+00:00,R0021,Speeding,532,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,3ccd528523354830,2026-02-24
V0000252,2026-02-08 00:12:45+00:00,R0013,Speeding,572,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,2a4e135ee7f90bde,2026-02-08
V0000253,2026-02-06 07:21:58+00:00,R0009,Speeding,561,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,ccefb0732f214815,2026-02-06
V0000254,2026-02-13 18:13:30+00:00,R0000,Speeding,548,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,0026c83e2ace499e,2026-02-13
V0000255,2026-03-03 18:52:36+00:00,R0003,PhoneUse,314,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,36f67fddd481d0f2,2026-03-03
V0000256,2026-02-15 02:25:01+00:00,R0012,Speeding,590,<18,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,31ebd957671b02f3,2026-02-15
V0000257,2026-03-02 13:15:43+00:00,R0011,Speeding,441,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,14ac05e5a7f2bf63,2026-03-02
V0000258,2026-03-01 06:45:47+00:00,R0010,Speeding,490,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,506e54c9c6cdbdff,2026-03-01
V0000259,2026-03-04 09:14:07+00:00,R0010,PhoneUse,279,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,de6df5a8d102fe80,2026-03-04
V0000260,2026-02-23 23:37:04+00:00,R0001,Speeding,427,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,18b6f1cbbf2ecf80,2026-02-23
V0000261,2026-02-09 19:57:14+00:00,R0001,PhoneUse,282,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,9f685f51b4c67cfa,2026-02-09
V0000262,2026-02-15 05:55:51+00:00,R0007,Speeding,612,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,7149400df09a4459,2026-02-15
V0000263,2026-03-01 10:34:00+00:00,R0010,Speeding,661,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,688555dfae840f9a,2026-03-01
V0000264,2026-02-22 17:05:06+00:00,R0012,Speeding,560,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,e0f6c8287b7e0e55,2026-02-22
V0000265,2026-02-18 06:31:40+00:00,R0016,UnsafeLaneChange,492,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,91a4863f8052a9be,2026-02-18
V0000266,2026-02-07 10:24:57+00:00,R0015,Speeding,625,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,5107b001546926aa,2026-02-07
V0000267,2026-02-24 20:21:04+00:00,R0015,PhoneUse,355,60+,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,2dd023775231d4d9,2026-02-24
V0000268,2026-02-14 17:19:20+00:00,R0021,Speeding,535,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,927c530e14a6a59d,2026-02-14
V0000269,2026-02-17 18:34:20+00:00,R0001,UnsafeLaneChange,375,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,3e2922291dc8c803,2026-02-17
V0000270,2026-03-04 16:22:17+00:00,R0014,Speeding,446,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,2f2bb34f3bfec802,2026-03-04
V0000271,2026-02-22 17:31:03+00:00,R0018,UnsafeLaneChange,344,<18,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,0d54e888126e8f8c,2026-02-22
V0000272,2026-02-28 16:39:32+00:00,R0016,PhoneUse,234,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,860a309771261247,2026-02-28
V0000273,2026-02-28 18:04:32+00:00,R0015,Speeding,676,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,4b36459cbded6a52,2026-02-28
V0000274,2026-02-19 20:42:07+00:00,R0021,PhoneUse,267,60+,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,c2bee28f8eb58ba1,2026-02-19
V0000275,2026-02-06 12:28:16+00:00,R0014,PhoneUse,303,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,03227b9d43d9bb05,2026-02-06
V0000276,2026-02-18 10:14:55+00:00,R0008,Speeding,644,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,b1ae3a2487df4761,2026-02-18
V0000277,2026-02-12 15:39:35+00:00,R0007,Speeding,625,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,eacc80dc872d3f0c,2026-02-12
V0000278,2026-02-14 09:28:02+00:00,R0008,Seatbelt,223,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,dd39c5cb296d4fec,2026-02-14
V0000279,2026-02-23 08:33:02+00:00,R0000,UnsafeLaneChange,387,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,d728e59d434508ec,2026-02-23
V0000280,2026-03-02 08:43:16+00:00,R0001,Seatbelt,252,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,c01ff670199584c9,2026-03-02
V0000281,2026-02-16 17:17:18+00:00,R0013,Speeding,666,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,92ca5a6f76d08226,2026-02-16
V0000282,2026-02-15 19:15:31+00:00,R0005,PhoneUse,313,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,f5e6f5994c629bb0,2026-02-15
V0000283,2026-02-14 08:30:20+00:00,R0017,Speeding,708,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,2e5d6fa63677bd26,2026-02-14
V0000284,2026-02-15 19:34:35+00:00,R0003,Speeding,604,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,bb6f44f4e3f1efe3,2026-02-15
V0000285,2026-02-25 08:13:55+00:00,R0011,Speeding,503,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,8e76fc79bb6396c4,2026-02-25
V0000286,2026-02-20 17:23:09+00:00,R0010,Speeding,502,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,e7c29a220bc04ca8,2026-02-20
V0000287,2026-02-20 00:31:44+00:00,R0011,PhoneUse,397,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,eabba8b793604efc,2026-02-20
V0000288,2026-02-13 20:21:18+00:00,R0017,Seatbelt,202,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,74008be89e079a77,2026-02-13
V0000289,2026-02-28 10:32:48+00:00,R0002,PhoneUse,331,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,1c3c97c545764424,2026-02-28
V0000290,2026-02-27 10:53:25+00:00,R0005,RedLight,1093,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,dac108166028ba3c,2026-02-27
V0000291,2026-02-08 13:39:14+00:00,R0002,Speeding,575,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,b2500f58679d957f,2026-02-08
V0000292,2026-02-05 00:36:34+00:00,R0008,Seatbelt,247,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,11f5b83fe70e1228,2026-02-05
V0000293,2026-02-21 19:19:26+00:00,R0011,Seatbelt,236,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,9d9aebef57f4145f,2026-02-21
V0000294,2026-02-27 07:39:05+00:00,R0015,RedLight,1264,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,14d02745a6ab4097,2026-02-27
V0000295,2026-02-07 05:33:05+00:00,R0008,Speeding,627,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,f9613a548aa68277,2026-02-07
V0000296,2026-02-22 08:26:22+00:00,R0007,RedLight,1124,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,1b47c5a4ea247ff9,2026-02-22
V0000297,2026-02-27 10:47:58+00:00,R0017,PhoneUse,327,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,8b6e3e1dacddcab7,2026-02-27
V0000298,2026-02-14 14:10:16+00:00,R0011,RedLight,867,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,4318d5c6762eac57,2026-02-14
V0000299,2026-02-13 22:28:31+00:00,R0010,Speeding,671,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,d670784db0a5baca,2026-02-13
